ONS_ID,name,value,value_rounded
3038,Cycling_Network_Density_km_per_km2,0.27,0.27
3039,Cycling_Network_Density_km_per_km2,0.03,0.03
3040,Cycling_Network_Density_km_per_km2,3.68,3.68
3041,Cycling_Network_Density_km_per_km2,3.34,3.34
3042,Cycling_Network_Density_km_per_km2,4.91,4.91
3043,Cycling_Network_Density_km_per_km2,5.93,5.93
3044,Cycling_Network_Density_km_per_km2,1.08,1.08
3045,Cycling_Network_Density_km_per_km2,3.48,3.48
3046,Cycling_Network_Density_km_per_km2,0.2,0.2
3047,Cycling_Network_Density_km_per_km2,10.76,10.76
3048,Cycling_Network_Density_km_per_km2,6.67,6.67
3049,Cycling_Network_Density_km_per_km2,0.93,0.93
3050,Cycling_Network_Density_km_per_km2,0.9,0.9
3051,Cycling_Network_Density_km_per_km2,1.36,1.36
3052,Cycling_Network_Density_km_per_km2,9.33,9.33
3053,Cycling_Network_Density_km_per_km2,14.78,14.78
3054,Cycling_Network_Density_km_per_km2,1.81,1.81
3055,Cycling_Network_Density_km_per_km2,6.82,6.82
3056,Cycling_Network_Density_km_per_km2,5.99,5.99
3057,Cycling_Network_Density_km_per_km2,0.57,0.57
3058,Cycling_Network_Density_km_per_km2,3.72,3.72
3059,Cycling_Network_Density_km_per_km2,9.04,9.04
3060,Cycling_Network_Density_km_per_km2,4.79,4.79
3061,Cycling_Network_Density_km_per_km2,6.6,6.6
3062,Cycling_Network_Density_km_per_km2,0.02,0.02
3063,Cycling_Network_Density_km_per_km2,6.48,6.48
3064,Cycling_Network_Density_km_per_km2,12.41,12.41
3065,Cycling_Network_Density_km_per_km2,2.26,2.26
3066,Cycling_Network_Density_km_per_km2,5.65,5.65
3067,Cycling_Network_Density_km_per_km2,7.6,7.6
3068,Cycling_Network_Density_km_per_km2,6.39,6.39
3069,Cycling_Network_Density_km_per_km2,4.87,4.87
3070,Cycling_Network_Density_km_per_km2,0.97,0.97
3071,Cycling_Network_Density_km_per_km2,0.01,0.01
3072,Cycling_Network_Density_km_per_km2,3.46,3.46
3073,Cycling_Network_Density_km_per_km2,0.11,0.11
3074,Cycling_Network_Density_km_per_km2,0.32,0.32
3075,Cycling_Network_Density_km_per_km2,0.24,0.24
3076,Cycling_Network_Density_km_per_km2,0.6,0.6
3077,Cycling_Network_Density_km_per_km2,6.31,6.31
3078,Cycling_Network_Density_km_per_km2,0.23,0.23
3079,Cycling_Network_Density_km_per_km2,7.64,7.64
3080,Cycling_Network_Density_km_per_km2,5.2,5.2
3081,Cycling_Network_Density_km_per_km2,2.79,2.79
3082,Cycling_Network_Density_km_per_km2,10.88,10.88
3083,Cycling_Network_Density_km_per_km2,10.79,10.79
3084,Cycling_Network_Density_km_per_km2,2.28,2.28
3085,Cycling_Network_Density_km_per_km2,5.74,5.74
3086,Cycling_Network_Density_km_per_km2,0.24,0.24
3087,Cycling_Network_Density_km_per_km2,5.17,5.17
3088,Cycling_Network_Density_km_per_km2,1.02,1.02
3089,Cycling_Network_Density_km_per_km2,5.67,5.67
3090,Cycling_Network_Density_km_per_km2,3.88,3.88
3091,Cycling_Network_Density_km_per_km2,2.51,2.51
3092,Cycling_Network_Density_km_per_km2,3.89,3.89
3093,Cycling_Network_Density_km_per_km2,4.67,4.67
3094,Cycling_Network_Density_km_per_km2,5.03,5.03
3095,Cycling_Network_Density_km_per_km2,4.38,4.38
3097,Cycling_Network_Density_km_per_km2,7.57,7.57
3098,Cycling_Network_Density_km_per_km2,8.21,8.21
3099,Cycling_Network_Density_km_per_km2,1.52,1.52
3100,Cycling_Network_Density_km_per_km2,1.85,1.85
3101,Cycling_Network_Density_km_per_km2,4.98,4.98
3102,Cycling_Network_Density_km_per_km2,6.38,6.38
3103,Cycling_Network_Density_km_per_km2,4.5,4.5
3104,Cycling_Network_Density_km_per_km2,9.73,9.73
3105,Cycling_Network_Density_km_per_km2,2.6,2.6
3106,Cycling_Network_Density_km_per_km2,5.23,5.23
3107,Cycling_Network_Density_km_per_km2,3.11,3.11
3108,Cycling_Network_Density_km_per_km2,2.32,2.32
3109,Cycling_Network_Density_km_per_km2,2.37,2.37
3110,Cycling_Network_Density_km_per_km2,5.43,5.43
3111,Cycling_Network_Density_km_per_km2,4.37,4.37
3112,Cycling_Network_Density_km_per_km2,4.1,4.1
3113,Cycling_Network_Density_km_per_km2,0.11,0.11
3114,Cycling_Network_Density_km_per_km2,2.97,2.97
3115,Cycling_Network_Density_km_per_km2,6.11,6.11
3116,Cycling_Network_Density_km_per_km2,10.76,10.76
3117,Cycling_Network_Density_km_per_km2,6.62,6.62
0,Trail_Network_Density_km_per_km2,0.792071086,0.79
3001,Trail_Network_Density_km_per_km2,0.55,0.55
3002,Trail_Network_Density_km_per_km2,2,2
3003,Trail_Network_Density_km_per_km2,4.02,4.02
3004,Trail_Network_Density_km_per_km2,1.24,1.24
3005,Trail_Network_Density_km_per_km2,7.1,7.1
3006,Trail_Network_Density_km_per_km2,0.58,0.58
3007,Trail_Network_Density_km_per_km2,3.28,3.28
3008,Trail_Network_Density_km_per_km2,3.48,3.48
3009,Trail_Network_Density_km_per_km2,3.15,3.15
3010,Trail_Network_Density_km_per_km2,4.35,4.35
3011,Trail_Network_Density_km_per_km2,5.81,5.81
3012,Trail_Network_Density_km_per_km2,2.27,2.27
3013,Trail_Network_Density_km_per_km2,3.27,3.27
3014,Trail_Network_Density_km_per_km2,4.9,4.9
3015,Trail_Network_Density_km_per_km2,7.67,7.67
3016,Trail_Network_Density_km_per_km2,2.5,2.5
3017,Trail_Network_Density_km_per_km2,2.03,2.03
3018,Trail_Network_Density_km_per_km2,2.91,2.91
3019,Trail_Network_Density_km_per_km2,12.1,12.1
3020,Trail_Network_Density_km_per_km2,3.2,3.2
3021,Trail_Network_Density_km_per_km2,0.42,0.42
3022,Trail_Network_Density_km_per_km2,3.97,3.97
3023,Trail_Network_Density_km_per_km2,3,3
3024,Trail_Network_Density_km_per_km2,6.08,6.08
3025,Trail_Network_Density_km_per_km2,4.37,4.37
3026,Trail_Network_Density_km_per_km2,1.15,1.15
3027,Trail_Network_Density_km_per_km2,4.88,4.88
3028,Trail_Network_Density_km_per_km2,1.75,1.75
3029,Trail_Network_Density_km_per_km2,1.57,1.57
3030,Trail_Network_Density_km_per_km2,0.89,0.89
3031,Trail_Network_Density_km_per_km2,4.64,4.64
3032,Trail_Network_Density_km_per_km2,5.43,5.43
3033,Trail_Network_Density_km_per_km2,0.13,0.13
3034,Trail_Network_Density_km_per_km2,4.7,4.7
3035,Trail_Network_Density_km_per_km2,5.14,5.14
3036,Trail_Network_Density_km_per_km2,4.56,4.56
3037,Trail_Network_Density_km_per_km2,0.18,0.18
3038,Trail_Network_Density_km_per_km2,0.2,0.2
3039,Trail_Network_Density_km_per_km2,0.24,0.24
3040,Trail_Network_Density_km_per_km2,2.79,2.79
3041,Trail_Network_Density_km_per_km2,7.76,7.76
3042,Trail_Network_Density_km_per_km2,6.23,6.23
3043,Trail_Network_Density_km_per_km2,3.26,3.26
3044,Trail_Network_Density_km_per_km2,1.52,1.52
3045,Trail_Network_Density_km_per_km2,0.35,0.35
3046,Trail_Network_Density_km_per_km2,0.3,0.3
3047,Trail_Network_Density_km_per_km2,9.21,9.21
3048,Trail_Network_Density_km_per_km2,4.14,4.14
3049,Trail_Network_Density_km_per_km2,0.47,0.47
3050,Trail_Network_Density_km_per_km2,1.32,1.32
3051,Trail_Network_Density_km_per_km2,2.47,2.47
3052,Trail_Network_Density_km_per_km2,5.7,5.7
3053,Trail_Network_Density_km_per_km2,9.94,9.94
3054,Trail_Network_Density_km_per_km2,2.03,2.03
3055,Trail_Network_Density_km_per_km2,4.19,4.19
3056,Trail_Network_Density_km_per_km2,4.63,4.63
3057,Trail_Network_Density_km_per_km2,0.73,0.73
3058,Trail_Network_Density_km_per_km2,2.02,2.02
3059,Trail_Network_Density_km_per_km2,7.11,7.11
3060,Trail_Network_Density_km_per_km2,4.16,4.16
3061,Trail_Network_Density_km_per_km2,5.8,5.8
3062,Trail_Network_Density_km_per_km2,0,0
3063,Trail_Network_Density_km_per_km2,2.59,2.59
3064,Trail_Network_Density_km_per_km2,15.87,15.87
3065,Trail_Network_Density_km_per_km2,2.48,2.48
3066,Trail_Network_Density_km_per_km2,2.93,2.93
3067,Trail_Network_Density_km_per_km2,7.34,7.34
3068,Trail_Network_Density_km_per_km2,4.87,4.87
3069,Trail_Network_Density_km_per_km2,5.28,5.28
3070,Trail_Network_Density_km_per_km2,0.32,0.32
3071,Trail_Network_Density_km_per_km2,0.3,0.3
3072,Trail_Network_Density_km_per_km2,6.04,6.04
3073,Trail_Network_Density_km_per_km2,0.07,0.07
3074,Trail_Network_Density_km_per_km2,0.21,0.21
3075,Trail_Network_Density_km_per_km2,0.1,0.1
3076,Trail_Network_Density_km_per_km2,0.03,0.03
3077,Trail_Network_Density_km_per_km2,5.69,5.69
3078,Trail_Network_Density_km_per_km2,0.06,0.06
3079,Trail_Network_Density_km_per_km2,3.97,3.97
3080,Trail_Network_Density_km_per_km2,3.57,3.57
3081,Trail_Network_Density_km_per_km2,5.93,5.93
3082,Trail_Network_Density_km_per_km2,6.61,6.61
3083,Trail_Network_Density_km_per_km2,7.03,7.03
3084,Trail_Network_Density_km_per_km2,0.63,0.63
3085,Trail_Network_Density_km_per_km2,3.74,3.74
3086,Trail_Network_Density_km_per_km2,0.14,0.14
3087,Trail_Network_Density_km_per_km2,3.69,3.69
3088,Trail_Network_Density_km_per_km2,2.84,2.84
3089,Trail_Network_Density_km_per_km2,3.23,3.23
3090,Trail_Network_Density_km_per_km2,3.14,3.14
3091,Trail_Network_Density_km_per_km2,2.5,2.5
3092,Trail_Network_Density_km_per_km2,3.76,3.76
3093,Trail_Network_Density_km_per_km2,5.12,5.12
3094,Trail_Network_Density_km_per_km2,3.65,3.65
3095,Trail_Network_Density_km_per_km2,4.04,4.04
3097,Trail_Network_Density_km_per_km2,4.03,4.03
3098,Trail_Network_Density_km_per_km2,6.25,6.25
3099,Trail_Network_Density_km_per_km2,3.01,3.01
3100,Trail_Network_Density_km_per_km2,1.02,1.02
3101,Trail_Network_Density_km_per_km2,3.39,3.39
3102,Trail_Network_Density_km_per_km2,9.38,9.38
3103,Trail_Network_Density_km_per_km2,3.65,3.65
3104,Trail_Network_Density_km_per_km2,7.1,7.1
3105,Trail_Network_Density_km_per_km2,1.59,1.59
3106,Trail_Network_Density_km_per_km2,2.87,2.87
3107,Trail_Network_Density_km_per_km2,4.72,4.72
3108,Trail_Network_Density_km_per_km2,2.57,2.57
3109,Trail_Network_Density_km_per_km2,2.4,2.4
3110,Trail_Network_Density_km_per_km2,3.48,3.48
3111,Trail_Network_Density_km_per_km2,4.02,4.02
3112,Trail_Network_Density_km_per_km2,1.6,1.6
3113,Trail_Network_Density_km_per_km2,0.08,0.08
3114,Trail_Network_Density_km_per_km2,4.45,4.45
3115,Trail_Network_Density_km_per_km2,1.31,1.31
3116,Trail_Network_Density_km_per_km2,8.47,8.47
3117,Trail_Network_Density_km_per_km2,5.03,5.03
0,Number_of_Residents_within_15_mins_chc,178107,178107
3001,Number_of_Residents_within_15_mins_chc,0,0
3002,Number_of_Residents_within_15_mins_chc,1924,1924
3003,Number_of_Residents_within_15_mins_chc,1053,1053
3004,Number_of_Residents_within_15_mins_chc,1160,1160
3005,Number_of_Residents_within_15_mins_chc,0,0
3006,Number_of_Residents_within_15_mins_chc,NA,NA
3007,Number_of_Residents_within_15_mins_chc,0,0
3008,Number_of_Residents_within_15_mins_chc,0,0
3009,Number_of_Residents_within_15_mins_chc,3412,3412
3010,Number_of_Residents_within_15_mins_chc,0,0
3011,Number_of_Residents_within_15_mins_chc,0,0
3012,Number_of_Residents_within_15_mins_chc,2323,2323
3013,Number_of_Residents_within_15_mins_chc,536,536
3014,Number_of_Residents_within_15_mins_chc,0,0
3015,Number_of_Residents_within_15_mins_chc,5733,5733
3016,Number_of_Residents_within_15_mins_chc,0,0
3017,Number_of_Residents_within_15_mins_chc,0,0
3018,Number_of_Residents_within_15_mins_chc,0,0
3019,Number_of_Residents_within_15_mins_chc,0,0
3020,Number_of_Residents_within_15_mins_chc,8160,8160
3021,Number_of_Residents_within_15_mins_chc,0,0
3022,Number_of_Residents_within_15_mins_chc,2570,2570
3023,Number_of_Residents_within_15_mins_chc,0,0
3024,Number_of_Residents_within_15_mins_chc,29833,29833
3025,Number_of_Residents_within_15_mins_chc,0,0
3026,Number_of_Residents_within_15_mins_chc,0,0
3027,Number_of_Residents_within_15_mins_chc,0,0
3028,Number_of_Residents_within_15_mins_chc,1381,1381
3029,Number_of_Residents_within_15_mins_chc,903,903
3030,Number_of_Residents_within_15_mins_chc,0,0
3031,Number_of_Residents_within_15_mins_chc,0,0
3032,Number_of_Residents_within_15_mins_chc,35,35
3033,Number_of_Residents_within_15_mins_chc,0,0
3034,Number_of_Residents_within_15_mins_chc,0,0
3035,Number_of_Residents_within_15_mins_chc,479,479
3036,Number_of_Residents_within_15_mins_chc,0,0
3037,Number_of_Residents_within_15_mins_chc,0,0
3038,Number_of_Residents_within_15_mins_chc,0,0
3039,Number_of_Residents_within_15_mins_chc,0,0
3040,Number_of_Residents_within_15_mins_chc,0,0
3041,Number_of_Residents_within_15_mins_chc,0,0
3042,Number_of_Residents_within_15_mins_chc,0,0
3043,Number_of_Residents_within_15_mins_chc,127,127
3044,Number_of_Residents_within_15_mins_chc,0,0
3045,Number_of_Residents_within_15_mins_chc,1316,1316
3046,Number_of_Residents_within_15_mins_chc,0,0
3047,Number_of_Residents_within_15_mins_chc,1598,1598
3048,Number_of_Residents_within_15_mins_chc,2860,2860
3049,Number_of_Residents_within_15_mins_chc,0,0
3050,Number_of_Residents_within_15_mins_chc,0,0
3051,Number_of_Residents_within_15_mins_chc,0,0
3052,Number_of_Residents_within_15_mins_chc,0,0
3053,Number_of_Residents_within_15_mins_chc,0,0
3054,Number_of_Residents_within_15_mins_chc,0,0
3055,Number_of_Residents_within_15_mins_chc,2109,2109
3056,Number_of_Residents_within_15_mins_chc,0,0
3057,Number_of_Residents_within_15_mins_chc,0,0
3058,Number_of_Residents_within_15_mins_chc,0,0
3059,Number_of_Residents_within_15_mins_chc,286,286
3060,Number_of_Residents_within_15_mins_chc,0,0
3061,Number_of_Residents_within_15_mins_chc,5029,5029
3062,Number_of_Residents_within_15_mins_chc,0,0
3063,Number_of_Residents_within_15_mins_chc,0,0
3064,Number_of_Residents_within_15_mins_chc,54,54
3065,Number_of_Residents_within_15_mins_chc,12110,12110
3066,Number_of_Residents_within_15_mins_chc,0,0
3067,Number_of_Residents_within_15_mins_chc,6968,6968
3068,Number_of_Residents_within_15_mins_chc,4871,4871
3069,Number_of_Residents_within_15_mins_chc,1766,1766
3070,Number_of_Residents_within_15_mins_chc,0,0
3071,Number_of_Residents_within_15_mins_chc,0,0
3072,Number_of_Residents_within_15_mins_chc,0,0
3073,Number_of_Residents_within_15_mins_chc,0,0
3074,Number_of_Residents_within_15_mins_chc,0,0
3075,Number_of_Residents_within_15_mins_chc,0,0
3076,Number_of_Residents_within_15_mins_chc,0,0
3077,Number_of_Residents_within_15_mins_chc,3022,3022
3078,Number_of_Residents_within_15_mins_chc,0,0
3079,Number_of_Residents_within_15_mins_chc,0,0
3080,Number_of_Residents_within_15_mins_chc,4054,4054
3081,Number_of_Residents_within_15_mins_chc,8103,8103
3082,Number_of_Residents_within_15_mins_chc,0,0
3083,Number_of_Residents_within_15_mins_chc,3186,3186
3084,Number_of_Residents_within_15_mins_chc,0,0
3085,Number_of_Residents_within_15_mins_chc,0,0
3086,Number_of_Residents_within_15_mins_chc,0,0
3087,Number_of_Residents_within_15_mins_chc,9651,9651
3088,Number_of_Residents_within_15_mins_chc,1984,1984
3089,Number_of_Residents_within_15_mins_chc,105,105
3090,Number_of_Residents_within_15_mins_chc,418,418
3091,Number_of_Residents_within_15_mins_chc,0,0
3092,Number_of_Residents_within_15_mins_chc,0,0
3093,Number_of_Residents_within_15_mins_chc,1748,1748
3094,Number_of_Residents_within_15_mins_chc,155,155
3095,Number_of_Residents_within_15_mins_chc,3599,3599
3097,Number_of_Residents_within_15_mins_chc,0,0
3098,Number_of_Residents_within_15_mins_chc,0,0
3099,Number_of_Residents_within_15_mins_chc,53,53
3100,Number_of_Residents_within_15_mins_chc,0,0
3101,Number_of_Residents_within_15_mins_chc,0,0
3102,Number_of_Residents_within_15_mins_chc,0,0
3103,Number_of_Residents_within_15_mins_chc,0,0
3104,Number_of_Residents_within_15_mins_chc,10564,10564
3105,Number_of_Residents_within_15_mins_chc,0,0
3106,Number_of_Residents_within_15_mins_chc,0,0
3107,Number_of_Residents_within_15_mins_chc,0,0
3108,Number_of_Residents_within_15_mins_chc,0,0
3109,Number_of_Residents_within_15_mins_chc,999,999
3110,Number_of_Residents_within_15_mins_chc,0,0
3111,Number_of_Residents_within_15_mins_chc,10063,10063
3112,Number_of_Residents_within_15_mins_chc,7381,7381
3113,Number_of_Residents_within_15_mins_chc,0,0
3114,Number_of_Residents_within_15_mins_chc,0,0
3115,Number_of_Residents_within_15_mins_chc,8695,8695
3116,Number_of_Residents_within_15_mins_chc,1189,1189
3117,Number_of_Residents_within_15_mins_chc,4542,4542
0,Residents_within_15_min_walk_%_chc,17.50523367,17.51
3001,Residents_within_15_min_walk_%_chc,0,0
3002,Residents_within_15_min_walk_%_chc,24.78,24.78
3003,Residents_within_15_min_walk_%_chc,7.34,7.34
3004,Residents_within_15_min_walk_%_chc,14.98,14.98
3005,Residents_within_15_min_walk_%_chc,0,0
3006,Residents_within_15_min_walk_%_chc,NA,NA
3007,Residents_within_15_min_walk_%_chc,0,0
3008,Residents_within_15_min_walk_%_chc,0,0
3009,Residents_within_15_min_walk_%_chc,56.26,56.26
3010,Residents_within_15_min_walk_%_chc,0,0
3011,Residents_within_15_min_walk_%_chc,0,0
3012,Residents_within_15_min_walk_%_chc,27.17,27.17
3013,Residents_within_15_min_walk_%_chc,5.9,5.9
3014,Residents_within_15_min_walk_%_chc,0,0
3015,Residents_within_15_min_walk_%_chc,66.9,66.9
3016,Residents_within_15_min_walk_%_chc,0,0
3017,Residents_within_15_min_walk_%_chc,0,0
3018,Residents_within_15_min_walk_%_chc,0,0
3019,Residents_within_15_min_walk_%_chc,0,0
3020,Residents_within_15_min_walk_%_chc,50.73,50.73
3021,Residents_within_15_min_walk_%_chc,0,0
3022,Residents_within_15_min_walk_%_chc,24.17,24.17
3023,Residents_within_15_min_walk_%_chc,0,0
3024,Residents_within_15_min_walk_%_chc,93.55,93.55
3025,Residents_within_15_min_walk_%_chc,0,0
3026,Residents_within_15_min_walk_%_chc,0,0
3027,Residents_within_15_min_walk_%_chc,0,0
3028,Residents_within_15_min_walk_%_chc,20.78,20.78
3029,Residents_within_15_min_walk_%_chc,15.68,15.68
3030,Residents_within_15_min_walk_%_chc,0,0
3031,Residents_within_15_min_walk_%_chc,0,0
3032,Residents_within_15_min_walk_%_chc,0.24,0.24
3033,Residents_within_15_min_walk_%_chc,0,0
3034,Residents_within_15_min_walk_%_chc,0,0
3035,Residents_within_15_min_walk_%_chc,5.77,5.77
3036,Residents_within_15_min_walk_%_chc,0,0
3037,Residents_within_15_min_walk_%_chc,0,0
3038,Residents_within_15_min_walk_%_chc,0,0
3039,Residents_within_15_min_walk_%_chc,0,0
3040,Residents_within_15_min_walk_%_chc,0,0
3041,Residents_within_15_min_walk_%_chc,0,0
3042,Residents_within_15_min_walk_%_chc,0,0
3043,Residents_within_15_min_walk_%_chc,0.71,0.71
3044,Residents_within_15_min_walk_%_chc,0,0
3045,Residents_within_15_min_walk_%_chc,29.02,29.02
3046,Residents_within_15_min_walk_%_chc,0,0
3047,Residents_within_15_min_walk_%_chc,11.78,11.78
3048,Residents_within_15_min_walk_%_chc,22.81,22.81
3049,Residents_within_15_min_walk_%_chc,0,0
3050,Residents_within_15_min_walk_%_chc,0,0
3051,Residents_within_15_min_walk_%_chc,0,0
3052,Residents_within_15_min_walk_%_chc,0,0
3053,Residents_within_15_min_walk_%_chc,0,0
3054,Residents_within_15_min_walk_%_chc,0,0
3055,Residents_within_15_min_walk_%_chc,19.23,19.23
3056,Residents_within_15_min_walk_%_chc,0,0
3057,Residents_within_15_min_walk_%_chc,0,0
3058,Residents_within_15_min_walk_%_chc,0,0
3059,Residents_within_15_min_walk_%_chc,5.21,5.21
3060,Residents_within_15_min_walk_%_chc,0,0
3061,Residents_within_15_min_walk_%_chc,43.96,43.96
3062,Residents_within_15_min_walk_%_chc,0,0
3063,Residents_within_15_min_walk_%_chc,0,0
3064,Residents_within_15_min_walk_%_chc,49.09,49.09
3065,Residents_within_15_min_walk_%_chc,86.22,86.22
3066,Residents_within_15_min_walk_%_chc,0,0
3067,Residents_within_15_min_walk_%_chc,101.21,101.21
3068,Residents_within_15_min_walk_%_chc,82,82
3069,Residents_within_15_min_walk_%_chc,21.91,21.91
3070,Residents_within_15_min_walk_%_chc,0,0
3071,Residents_within_15_min_walk_%_chc,0,0
3072,Residents_within_15_min_walk_%_chc,0,0
3073,Residents_within_15_min_walk_%_chc,0,0
3074,Residents_within_15_min_walk_%_chc,0,0
3075,Residents_within_15_min_walk_%_chc,0,0
3076,Residents_within_15_min_walk_%_chc,0,0
3077,Residents_within_15_min_walk_%_chc,53.82,53.82
3078,Residents_within_15_min_walk_%_chc,0,0
3079,Residents_within_15_min_walk_%_chc,0,0
3080,Residents_within_15_min_walk_%_chc,18.16,18.16
3081,Residents_within_15_min_walk_%_chc,48.71,48.71
3082,Residents_within_15_min_walk_%_chc,0,0
3083,Residents_within_15_min_walk_%_chc,49.17,49.17
3084,Residents_within_15_min_walk_%_chc,0,0
3085,Residents_within_15_min_walk_%_chc,0,0
3086,Residents_within_15_min_walk_%_chc,0,0
3087,Residents_within_15_min_walk_%_chc,45.63,45.63
3088,Residents_within_15_min_walk_%_chc,33.6,33.6
3089,Residents_within_15_min_walk_%_chc,1.68,1.68
3090,Residents_within_15_min_walk_%_chc,6.85,6.85
3091,Residents_within_15_min_walk_%_chc,0,0
3092,Residents_within_15_min_walk_%_chc,0,0
3093,Residents_within_15_min_walk_%_chc,55.32,55.32
3094,Residents_within_15_min_walk_%_chc,3.42,3.42
3095,Residents_within_15_min_walk_%_chc,35.06,35.06
3097,Residents_within_15_min_walk_%_chc,0,0
3098,Residents_within_15_min_walk_%_chc,0,0
3099,Residents_within_15_min_walk_%_chc,1.75,1.75
3100,Residents_within_15_min_walk_%_chc,0,0
3101,Residents_within_15_min_walk_%_chc,0,0
3102,Residents_within_15_min_walk_%_chc,0,0
3103,Residents_within_15_min_walk_%_chc,0,0
3104,Residents_within_15_min_walk_%_chc,76.33,76.33
3105,Residents_within_15_min_walk_%_chc,0,0
3106,Residents_within_15_min_walk_%_chc,0,0
3107,Residents_within_15_min_walk_%_chc,0,0
3108,Residents_within_15_min_walk_%_chc,0,0
3109,Residents_within_15_min_walk_%_chc,3.59,3.59
3110,Residents_within_15_min_walk_%_chc,0,0
3111,Residents_within_15_min_walk_%_chc,95.88,95.88
3112,Residents_within_15_min_walk_%_chc,100.76,100.76
3113,Residents_within_15_min_walk_%_chc,0,0
3114,Residents_within_15_min_walk_%_chc,0,0
